time,percentile_5,percentile_95,vartype,scenario,asset_type,varname,sitename,value
2089-12-31,0.7603036529680365,-0.4473949771689495,Power,ssp245,Wind,Wind below 3 m/s % change,San_Gabriel,0.2633447488584474
2090-12-31,0.7950022831050227,-0.4289977168949769,Power,ssp245,Wind,Wind below 3 m/s % change,San_Gabriel,0.2551940639269405
2091-12-31,0.7470296803652966,-0.3586689497716893,Power,ssp245,Wind,Wind below 3 m/s % change,San_Gabriel,0.2179337899543378
2092-12-31,0.7994269406392691,-0.2699429223744292,Power,ssp245,Wind,Wind below 3 m/s % change,San_Gabriel,0.2214269406392693
2093-12-31,0.7556461187214609,-0.2955593607305934,Power,ssp245,Wind,Wind below 3 m/s % change,San_Gabriel,0.2097831050228309
2094-12-31,0.777536529680365,-0.2732031963470318,Power,ssp245,Wind,Wind below 3 m/s % change,San_Gabriel,0.1958105022831049
2095-12-31,0.7656598173515979,-0.2822853881278537,Power,ssp245,Wind,Wind below 3 m/s % change,San_Gabriel,0.1853310502283104
2096-12-31,0.8122351598173513,-0.3041757990867578,Power,ssp245,Wind,Wind below 3 m/s % change,San_Gabriel,0.1993036529680364
2097-12-31,0.7677557077625567,-0.3677511415525111,Power,ssp245,Wind,Wind below 3 m/s % change,San_Gabriel,0.2051255707762556
2098-12-31,,,Power,ssp245,Wind,Wind below 3 m/s % change,San_Gabriel,
2099-12-31,,,Power,ssp245,Wind,Wind below 3 m/s % change,San_Gabriel,
2020-12-31,,,Power,ssp585,Wind,Wind turbine power potential change,Eurus,
2021-12-31,,,Power,ssp585,Wind,Wind turbine power potential change,Eurus,
2022-12-31,-28.255053857432543,26.687018031860465,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-0.7840179127860394
2023-12-31,-28.367643091097506,28.7517672439599,Power,ssp585,Wind,Wind turbine power potential change,Eurus,0.1920620764311964
2024-12-31,-28.642450938965876,30.526223845321013,Power,ssp585,Wind,Wind turbine power potential change,Eurus,0.9418864531775696
2025-12-31,-29.946680332004775,29.334562638846496,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-0.3060588465791387
2026-12-31,-30.00218271191421,31.820640353258035,Power,ssp585,Wind,Wind turbine power potential change,Eurus,0.9092288206719124
2027-12-31,-30.37664977880993,32.32663959197908,Power,ssp585,Wind,Wind turbine power potential change,Eurus,0.974994906584572
2028-12-31,-31.159367175907313,32.80570983169401,Power,ssp585,Wind,Wind turbine power potential change,Eurus,0.8231713278933435
2029-12-31,-33.38646623037157,32.018088601766536,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-0.6841888143025221
2030-12-31,-34.617372701499065,31.549313841824915,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-1.5340294298370791
2031-12-31,-35.808113195675666,31.79457875534239,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-2.0067672201666436
2032-12-31,-38.26943966623451,30.114017119763872,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-4.077711273235322
2033-12-31,-38.371024341871,26.568626646020153,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-5.901198847925426
2034-12-31,-36.14904989139771,26.01143894613298,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-5.068805472632367
2035-12-31,-36.978005114023645,27.698890328502735,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-4.639557392760455
2036-12-31,-35.721459836270434,28.34197184682804,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-3.6897439947212
2037-12-31,-32.887225599348156,31.93063573767073,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-0.478294930838711
2038-12-31,-32.752803493539574,34.63404339166055,Power,ssp585,Wind,Wind turbine power potential change,Eurus,0.940619949060491
2039-12-31,-32.34481640153754,35.73799918795228,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.6965913932073726
2040-12-31,-31.57843915671188,35.65336808507206,Power,ssp585,Wind,Wind turbine power potential change,Eurus,2.037464464180091
2041-12-31,-30.253727028848285,34.84837775013824,Power,ssp585,Wind,Wind turbine power potential change,Eurus,2.2973253606449773
2042-12-31,-30.473071777004964,34.55282921319904,Power,ssp585,Wind,Wind turbine power potential change,Eurus,2.039878718097038
2043-12-31,-30.271953658899776,32.976785532201916,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.352415936651071
2044-12-31,-30.369405325885637,34.86004925054041,Power,ssp585,Wind,Wind turbine power potential change,Eurus,2.245321962327391
2045-12-31,-29.728627775609688,33.90552950487014,Power,ssp585,Wind,Wind turbine power potential change,Eurus,2.08845086463023
2046-12-31,-31.4298515707612,35.095141768492454,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.8326450988656309
2047-12-31,-30.386887971691717,35.1386400923892,Power,ssp585,Wind,Wind turbine power potential change,Eurus,2.375876060348746
2048-12-31,-30.043708394895894,38.15940876857476,Power,ssp585,Wind,Wind turbine power potential change,Eurus,4.057850186839436
2049-12-31,-30.814379426894153,37.35975626364182,Power,ssp585,Wind,Wind turbine power potential change,Eurus,3.27268841837384
2050-12-31,-32.14544116525252,35.92825522447438,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.8914070296109295
2051-12-31,-31.571437954030745,33.61127025158533,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.019916148777302
2052-12-31,-34.733496047145934,31.1646787705977,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-1.7844086382741118
2053-12-31,-35.2367437002885,28.68704725860622,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-3.2748482208411307
2054-12-31,-34.96531853200287,27.756731269465647,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-3.6042936312686056
2055-12-31,-31.769927560304524,31.197762738524276,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-0.2860824108901184
2056-12-31,-32.41157250375408,32.73110068865903,Power,ssp585,Wind,Wind turbine power potential change,Eurus,0.1597640924524836
2057-12-31,-29.275839916934206,32.32854947220883,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.5263547776373176
2058-12-31,-28.632765966200395,34.70982091404865,Power,ssp585,Wind,Wind turbine power potential change,Eurus,3.0385274739241344
2059-12-31,-27.26285928906465,34.67903607263238,Power,ssp585,Wind,Wind turbine power potential change,Eurus,3.7080883917838743
2060-12-31,-29.86315612335231,33.28348989060771,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.7101668836277115
2061-12-31,-29.975774455316884,33.71379577123,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.869010657956565
2062-12-31,-30.116127368514995,34.500434215546,Power,ssp585,Wind,Wind turbine power potential change,Eurus,2.1921534235155096
2063-12-31,-29.928115960703902,33.12980680829205,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.600845423794082
2064-12-31,-32.40965290982513,32.8511110857055,Power,ssp585,Wind,Wind turbine power potential change,Eurus,0.2207290879401917
2065-12-31,-29.160133862781784,33.60202879428275,Power,ssp585,Wind,Wind turbine power potential change,Eurus,2.220947465750489
2066-12-31,-28.840985767193335,32.16852848506772,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.6637713589371956
2067-12-31,-29.507242617234272,34.55152155666893,Power,ssp585,Wind,Wind turbine power potential change,Eurus,2.5221394697173354
2068-12-31,-30.579290585474695,33.832172417930806,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.626440916228062
2069-12-31,-30.577422885985,33.72420338913496,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.573390251574989
2070-12-31,-34.200910415791746,32.41566456832651,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-0.8926229237326077
2071-12-31,-36.18979308228004,32.066584625202665,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-2.06160422853868
2072-12-31,-36.12394778676378,31.191333059196047,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-2.4663073637838586
2073-12-31,-37.33461783053407,32.51805602259959,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-2.408280903967232
2074-12-31,-36.93454482148038,31.29291508004464,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-2.820814870717861
2075-12-31,-37.43365865185527,31.72675379353446,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-2.853452429160392
2076-12-31,-35.762193637545785,30.455427722237797,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-2.6533829576539816
2077-12-31,-37.269934167167975,28.60400736620382,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-4.332963400482064
2078-12-31,-36.91249156680729,24.886060102706917,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-6.013215732050172
2079-12-31,-38.32310611040084,25.981814965251814,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-6.170645572574497
2080-12-31,-37.496291665139914,26.445645968970105,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-5.52532284808489
2081-12-31,-36.41249420067634,28.539338572608052,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-3.936577814034128
2082-12-31,-36.03245497024137,30.17174628428398,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-2.9303543429786783
2083-12-31,-36.22889278917926,32.60662774898966,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-1.8111325200947832
2084-12-31,-36.42979045637236,31.738701159213253,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-2.3455446485795366
2085-12-31,-35.82837662916388,31.176931223210815,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-2.325722702976516
2086-12-31,-36.899596582759465,31.571479110864143,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-2.6640587359476395
2087-12-31,-36.39947601872148,30.946511430396505,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-2.726482294162466
2088-12-31,-34.07610505737403,33.30444963810241,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-0.3858277096357895
2089-12-31,-32.727847243648014,35.014877183099024,Power,ssp585,Wind,Wind turbine power potential change,Eurus,1.1435149697255254
2090-12-31,-35.62998413401606,34.655068958453874,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-0.4874575877810804
2091-12-31,-36.529069440642985,34.64613314932646,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-0.9414681456582454
2092-12-31,-37.13865678470682,35.20998995587253,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-0.9643334144171286
2093-12-31,-39.16403233338701,31.698443089050297,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-3.732794622168341
2094-12-31,-40.59161122500796,30.389554261032664,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-5.101028481987628
2095-12-31,-39.52507334344456,30.963196561033342,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-4.2809383912055905
2096-12-31,-38.882777849912706,30.544075679860505,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-4.169351085026082
2097-12-31,-39.11360885915808,28.94581348895013,Power,ssp585,Wind,Wind turbine power potential change,Eurus,-5.083897685103959
2098-12-31,,,Power,ssp585,Wind,Wind turbine power potential change,Eurus,
2099-12-31,,,Power,ssp585,Wind,Wind turbine power potential change,Eurus,
2020-12-31,,,Power,ssp245,Wind,Wind production % change,Eurus,
2021-12-31,,,Power,ssp245,Wind,Wind production % change,Eurus,
2022-12-31,-30.739258313076657,24.514280845046336,Power,ssp245,Wind,Wind production % change,Eurus,0.8102315610571891
2023-12-31,-31.435863619886874,25.230053580462,Power,ssp245,Wind,Wind production % change,Eurus,-0.0180337474242055
2024-12-31,-33.339406409050625,26.641238689557895,Power,ssp245,Wind,Wind production % change,Eurus,-2.487901289415083
2025-12-31,-33.12554848463605,25.880892203070346,Power,ssp245,Wind,Wind production % change,Eurus,-3.350532396434508
2026-12-31,-34.767557545742555,26.350942444097416,Power,ssp245,Wind,Wind production % change,Eurus,-4.655922796541124
2027-12-31,-34.21578043241072,27.090872098651932,Power,ssp245,Wind,Wind production % change,Eurus,-4.288216730971674
2028-12-31,-33.430412362240524,26.844767975228024,Power,ssp245,Wind,Wind production % change,Eurus,-4.019499890187399
2029-12-31,-34.18617292528726,26.309666126199637,Power,ssp245,Wind,Wind production % change,Eurus,-2.856781794946935
2030-12-31,-35.734882125550094,28.812300943794753,Power,ssp245,Wind,Wind production % change,Eurus,-0.7646789132141969
2031-12-31,-35.4229766916986,28.560683825691417,Power,ssp245,Wind,Wind production % change,Eurus,-1.80391131519242
2032-12-31,-36.23198894711153,27.840134028861456,Power,ssp245,Wind,Wind production % change,Eurus,-2.069886450832227
2033-12-31,-37.881410052732875,28.75254098016513,Power,ssp245,Wind,Wind production % change,Eurus,-1.4952022841821335
2034-12-31,-37.16740756695072,29.241235871656183,Power,ssp245,Wind,Wind production % change,Eurus,-1.5922256264826862
2035-12-31,-34.996935741604986,28.40867124895419,Power,ssp245,Wind,Wind production % change,Eurus,-2.71908504203655
2036-12-31,-34.00550017819028,29.43639803673482,Power,ssp245,Wind,Wind production % change,Eurus,-2.5481425677803475
2037-12-31,-34.27146810521014,29.599533824324357,Power,ssp245,Wind,Wind production % change,Eurus,-3.061315514487871
2038-12-31,-33.19501939931239,29.39873173478016,Power,ssp245,Wind,Wind production % change,Eurus,-2.711717070480244
2039-12-31,-31.993700613871297,30.037468861972755,Power,ssp245,Wind,Wind production % change,Eurus,-1.8931824273457656
2040-12-31,-33.61177389817369,29.63809350368128,Power,ssp245,Wind,Wind production % change,Eurus,-2.1325301451706347
2041-12-31,-34.60442635661973,27.004440471453066,Power,ssp245,Wind,Wind production % change,Eurus,-0.9574585366783736
2042-12-31,-35.92041400397334,25.621250585111703,Power,ssp245,Wind,Wind production % change,Eurus,-1.8981270569417783
2043-12-31,-37.63613426624363,25.33480400915184,Power,ssp245,Wind,Wind production % change,Eurus,-4.197792515701034
2044-12-31,-39.86866141691365,24.942477087206807,Power,ssp245,Wind,Wind production % change,Eurus,-6.959338716996254
2045-12-31,-39.390691705376184,24.57548597378572,Power,ssp245,Wind,Wind production % change,Eurus,-7.098280885957329
2046-12-31,-39.14690025745293,25.42477035142032,Power,ssp245,Wind,Wind production % change,Eurus,-7.741193786108063
2047-12-31,-37.191486591186155,25.502929681973555,Power,ssp245,Wind,Wind production % change,Eurus,-7.207677820575464
2048-12-31,-36.353920130161605,25.89844905564094,Power,ssp245,Wind,Wind production % change,Eurus,-6.645617690807559
2049-12-31,-35.45739125863505,25.687481654749647,Power,ssp245,Wind,Wind production % change,Eurus,-5.663621258083076
2050-12-31,-34.69941488514919,26.146843732222415,Power,ssp245,Wind,Wind production % change,Eurus,-4.863219019536633
2051-12-31,-33.99899149288285,25.88472350626835,Power,ssp245,Wind,Wind production % change,Eurus,-4.473236193547311
2052-12-31,-36.97591617652998,26.155106565175483,Power,ssp245,Wind,Wind production % change,Eurus,-4.775751224989615
2053-12-31,-35.30424524038199,24.946102575968407,Power,ssp245,Wind,Wind production % change,Eurus,-4.466605846599541
2054-12-31,-36.34560262533768,22.380293692736565,Power,ssp245,Wind,Wind production % change,Eurus,-4.748662532792373
2055-12-31,-38.075674132750414,21.72742925150716,Power,ssp245,Wind,Wind production % change,Eurus,-6.410863022705654
2056-12-31,-38.80471332578428,24.505029160452597,Power,ssp245,Wind,Wind production % change,Eurus,-6.055912223789034
2057-12-31,-37.99537439491046,24.25681221263234,Power,ssp245,Wind,Wind production % change,Eurus,-6.760854753707344
2058-12-31,-38.45155883378776,24.03978747226509,Power,ssp245,Wind,Wind production % change,Eurus,-7.288407597156338
2059-12-31,-37.05577290544454,24.592375561974023,Power,ssp245,Wind,Wind production % change,Eurus,-5.889510504361235
2060-12-31,-35.050731234226944,26.27444211324793,Power,ssp245,Wind,Wind production % change,Eurus,-4.215604600753022
2061-12-31,-34.20357941319481,24.754600936120767,Power,ssp245,Wind,Wind production % change,Eurus,-4.754278253397205
2062-12-31,-35.72720137048568,24.597607540544587,Power,ssp245,Wind,Wind production % change,Eurus,-4.131591038276535
2063-12-31,-36.357405564741406,23.173751860200817,Power,ssp245,Wind,Wind production % change,Eurus,-4.1335659361663
2064-12-31,-37.022019976049805,22.54953951954377,Power,ssp245,Wind,Wind production % change,Eurus,-5.173933107847076
2065-12-31,-37.8379238599367,20.88048502868614,Power,ssp245,Wind,Wind production % change,Eurus,-6.1854208158039246
2066-12-31,-39.00595908894567,19.62055897496988,Power,ssp245,Wind,Wind production % change,Eurus,-7.745824703422997
2067-12-31,-40.26696045125681,21.05585379428941,Power,ssp245,Wind,Wind production % change,Eurus,-8.6328770047978
2068-12-31,-41.068760266882535,23.09037026712015,Power,ssp245,Wind,Wind production % change,Eurus,-9.4895843284126
2069-12-31,-42.518445353659104,23.712576610982385,Power,ssp245,Wind,Wind production % change,Eurus,-8.96189148448097
2070-12-31,-42.971025799366735,22.533835404907933,Power,ssp245,Wind,Wind production % change,Eurus,-8.615543787191196
2071-12-31,-43.62954082062518,24.225373583018253,Power,ssp245,Wind,Wind production % change,Eurus,-8.218278435948022
2072-12-31,-40.98944511824983,22.597992549648986,Power,ssp245,Wind,Wind production % change,Eurus,-8.094399365167826
